PairIndex,Response,Drug1,Drug2,Conc1,Conc2,ConcUnit
2,16.70822010859806,hsa-miR-124-3p,hsa-miR-34b-5p,0.5,0.0,nM
2,21.846276170040568,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,5.0,nM
2,15.837971530893746,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,2.5,nM
2,17.804119127155953,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,1.0,nM
2,15.456501946967544,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.5,nM
2,0.940915766342834,hsa-miR-124-3p,hsa-miR-34b-5p,0.0,0.0,nM
3,14.199870801649062,hsa-miR-137,hsa-miR-450b-3p,5.0,5.0,nM
3,16.705642243110493,hsa-miR-137,hsa-miR-450b-3p,5.0,2.5,nM
3,12.649343598631873,hsa-miR-137,hsa-miR-450b-3p,5.0,1.0,nM
3,5.24217196243129,hsa-miR-137,hsa-miR-450b-3p,5.0,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,5.0,0.0,nM
3,18.70508771327769,hsa-miR-137,hsa-miR-450b-3p,2.5,5.0,nM
3,11.59605315088984,hsa-miR-137,hsa-miR-450b-3p,2.5,2.5,nM
3,8.75727117474722,hsa-miR-137,hsa-miR-450b-3p,2.5,1.0,nM
3,7.5454251523103615,hsa-miR-137,hsa-miR-450b-3p,2.5,0.5,nM
3,4.647259848660305,hsa-miR-137,hsa-miR-450b-3p,2.5,0.0,nM
3,16.805084199972043,hsa-miR-137,hsa-miR-450b-3p,1.0,5.0,nM
3,8.103919717328347,hsa-miR-137,hsa-miR-450b-3p,1.0,2.5,nM
3,7.757403470713765,hsa-miR-137,hsa-miR-450b-3p,1.0,1.0,nM
3,3.86777933639627,hsa-miR-137,hsa-miR-450b-3p,1.0,0.5,nM
3,0.7554085867084622,hsa-miR-137,hsa-miR-450b-3p,1.0,0.0,nM
3,13.71088041966124,hsa-miR-137,hsa-miR-450b-3p,0.5,5.0,nM
3,25.89376754244398,hsa-miR-137,hsa-miR-450b-3p,0.5,2.5,nM
3,5.811225661192507,hsa-miR-137,hsa-miR-450b-3p,0.5,1.0,nM
3,5.276546460402552,hsa-miR-137,hsa-miR-450b-3p,0.5,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.5,0.0,nM
3,13.531570685540059,hsa-miR-137,hsa-miR-450b-3p,0.0,5.0,nM
3,20.26554023230384,hsa-miR-137,hsa-miR-450b-3p,0.0,2.5,nM
3,6.89360429729233,hsa-miR-137,hsa-miR-450b-3p,0.0,1.0,nM
3,2.4165356358070613,hsa-miR-137,hsa-miR-450b-3p,0.0,0.5,nM
3,1.1504327924942999,hsa-miR-137,hsa-miR-450b-3p,0.0,0.0,nM
3,24.99440040574314,hsa-miR-137,hsa-miR-450b-3p,5.0,5.0,nM
3,9.798579770214841,hsa-miR-137,hsa-miR-450b-3p,5.0,2.5,nM
3,5.9161629526649975,hsa-miR-137,hsa-miR-450b-3p,5.0,1.0,nM
3,5.377633646276456,hsa-miR-137,hsa-miR-450b-3p,5.0,0.5,nM
3,0.13775253039003457,hsa-miR-137,hsa-miR-450b-3p,5.0,0.0,nM
3,11.564888198041043,hsa-miR-137,hsa-miR-450b-3p,2.5,5.0,nM
3,11.245605885774426,hsa-miR-137,hsa-miR-450b-3p,2.5,2.5,nM
3,10.127065925112055,hsa-miR-137,hsa-miR-450b-3p,2.5,1.0,nM
3,1.6980728916758525,hsa-miR-137,hsa-miR-450b-3p,2.5,0.5,nM
3,2.5251955950570997,hsa-miR-137,hsa-miR-450b-3p,2.5,0.0,nM
3,17.806361137052967,hsa-miR-137,hsa-miR-450b-3p,1.0,5.0,nM
3,15.123161186447597,hsa-miR-137,hsa-miR-450b-3p,1.0,2.5,nM
3,13.686282897378154,hsa-miR-137,hsa-miR-450b-3p,1.0,1.0,nM
3,5.53540706291623,hsa-miR-137,hsa-miR-450b-3p,1.0,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,1.0,0.0,nM
3,17.692010977952407,hsa-miR-137,hsa-miR-450b-3p,0.5,5.0,nM
3,10.022580397343775,hsa-miR-137,hsa-miR-450b-3p,0.5,2.5,nM
3,5.7814564559074695,hsa-miR-137,hsa-miR-450b-3p,0.5,1.0,nM
3,4.557574639261372,hsa-miR-137,hsa-miR-450b-3p,0.5,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.5,0.0,nM
3,11.438684298761302,hsa-miR-137,hsa-miR-450b-3p,0.0,5.0,nM
3,10.411124153933814,hsa-miR-137,hsa-miR-450b-3p,0.0,2.5,nM
3,12.060938230749915,hsa-miR-137,hsa-miR-450b-3p,0.0,1.0,nM
3,4.991395907400455,hsa-miR-137,hsa-miR-450b-3p,0.0,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.0,0.0,nM
3,17.478414401504068,hsa-miR-137,hsa-miR-450b-3p,5.0,5.0,nM
3,12.01681372805789,hsa-miR-137,hsa-miR-450b-3p,5.0,2.5,nM
3,18.159276245686915,hsa-miR-137,hsa-miR-450b-3p,5.0,1.0,nM
3,5.2798638893946785,hsa-miR-137,hsa-miR-450b-3p,5.0,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,5.0,0.0,nM
3,10.921698052596021,hsa-miR-137,hsa-miR-450b-3p,2.5,5.0,nM
3,10.374167185832503,hsa-miR-137,hsa-miR-450b-3p,2.5,2.5,nM
3,12.587371058252533,hsa-miR-137,hsa-miR-450b-3p,2.5,1.0,nM
3,4.720782705835402,hsa-miR-137,hsa-miR-450b-3p,2.5,0.5,nM
3,1.864949684092598,hsa-miR-137,hsa-miR-450b-3p,2.5,0.0,nM
3,18.167900212518074,hsa-miR-137,hsa-miR-450b-3p,1.0,5.0,nM
3,19.488075125579943,hsa-miR-137,hsa-miR-450b-3p,1.0,2.5,nM
3,12.241643712434856,hsa-miR-137,hsa-miR-450b-3p,1.0,1.0,nM
3,6.410244104752525,hsa-miR-137,hsa-miR-450b-3p,1.0,0.5,nM
3,2.3802515933427704,hsa-miR-137,hsa-miR-450b-3p,1.0,0.0,nM
3,9.717073506684708,hsa-miR-137,hsa-miR-450b-3p,0.5,5.0,nM
3,10.04898497444371,hsa-miR-137,hsa-miR-450b-3p,0.5,2.5,nM
3,14.660588867043415,hsa-miR-137,hsa-miR-450b-3p,0.5,1.0,nM
3,3.85645625000099,hsa-miR-137,hsa-miR-450b-3p,0.5,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.5,0.0,nM
3,10.441028214055931,hsa-miR-137,hsa-miR-450b-3p,0.0,5.0,nM
3,21.181764223639473,hsa-miR-137,hsa-miR-450b-3p,0.0,2.5,nM
3,13.647046882530221,hsa-miR-137,hsa-miR-450b-3p,0.0,1.0,nM
3,2.0143000676084606,hsa-miR-137,hsa-miR-450b-3p,0.0,0.5,nM
3,1.98110757228419,hsa-miR-137,hsa-miR-450b-3p,0.0,0.0,nM
3,12.472407309643268,hsa-miR-137,hsa-miR-450b-3p,5.0,5.0,nM
3,11.123420660639619,hsa-miR-137,hsa-miR-450b-3p,5.0,2.5,nM
3,8.195385010576715,hsa-miR-137,hsa-miR-450b-3p,5.0,1.0,nM
3,3.974158900351314,hsa-miR-137,hsa-miR-450b-3p,5.0,0.5,nM
3,1.752107876344762,hsa-miR-137,hsa-miR-450b-3p,5.0,0.0,nM
3,11.927957875906989,hsa-miR-137,hsa-miR-450b-3p,2.5,5.0,nM
3,11.839176193916481,hsa-miR-137,hsa-miR-450b-3p,2.5,2.5,nM
3,9.672072447551674,hsa-miR-137,hsa-miR-450b-3p,2.5,1.0,nM
3,8.57189971569937,hsa-miR-137,hsa-miR-450b-3p,2.5,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,2.5,0.0,nM
3,14.912551644640539,hsa-miR-137,hsa-miR-450b-3p,1.0,5.0,nM
3,16.149797575641095,hsa-miR-137,hsa-miR-450b-3p,1.0,2.5,nM
3,4.872083090295416,hsa-miR-137,hsa-miR-450b-3p,1.0,1.0,nM
3,4.644057046279695,hsa-miR-137,hsa-miR-450b-3p,1.0,0.5,nM
3,2.3964045057280114,hsa-miR-137,hsa-miR-450b-3p,1.0,0.0,nM
3,14.2221488207344,hsa-miR-137,hsa-miR-450b-3p,0.5,5.0,nM
3,14.139691830602864,hsa-miR-137,hsa-miR-450b-3p,0.5,2.5,nM
3,7.424790757801956,hsa-miR-137,hsa-miR-450b-3p,0.5,1.0,nM
3,0.7863860913337218,hsa-miR-137,hsa-miR-450b-3p,0.5,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.5,0.0,nM
3,11.49626731419374,hsa-miR-137,hsa-miR-450b-3p,0.0,5.0,nM
3,6.549616578872964,hsa-miR-137,hsa-miR-450b-3p,0.0,2.5,nM
3,10.764949532718044,hsa-miR-137,hsa-miR-450b-3p,0.0,1.0,nM
3,2.8712209700647175,hsa-miR-137,hsa-miR-450b-3p,0.0,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.0,0.0,nM
3,10.34034559269326,hsa-miR-137,hsa-miR-450b-3p,5.0,5.0,nM
3,20.67428524348821,hsa-miR-137,hsa-miR-450b-3p,5.0,2.5,nM
3,11.136791517735933,hsa-miR-137,hsa-miR-450b-3p,5.0,1.0,nM
3,4.748677428885052,hsa-miR-137,hsa-miR-450b-3p,5.0,0.5,nM
3,0.5774123387004237,hsa-miR-137,hsa-miR-450b-3p,5.0,0.0,nM
3,14.199877544390917,hsa-miR-137,hsa-miR-450b-3p,2.5,5.0,nM
3,12.99278515496107,hsa-miR-137,hsa-miR-450b-3p,2.5,2.5,nM
3,14.658788554968423,hsa-miR-137,hsa-miR-450b-3p,2.5,1.0,nM
3,2.7880364380871443,hsa-miR-137,hsa-miR-450b-3p,2.5,0.5,nM
3,0.7325506918236878,hsa-miR-137,hsa-miR-450b-3p,2.5,0.0,nM
3,8.829398284358556,hsa-miR-137,hsa-miR-450b-3p,1.0,5.0,nM
3,14.557188920713617,hsa-miR-137,hsa-miR-450b-3p,1.0,2.5,nM
3,10.996953794427574,hsa-miR-137,hsa-miR-450b-3p,1.0,1.0,nM
3,0.8646450503870093,hsa-miR-137,hsa-miR-450b-3p,1.0,0.5,nM
3,3.284875371592925,hsa-miR-137,hsa-miR-450b-3p,1.0,0.0,nM
3,13.245739115610716,hsa-miR-137,hsa-miR-450b-3p,0.5,5.0,nM
3,13.216752068380734,hsa-miR-137,hsa-miR-450b-3p,0.5,2.5,nM
3,14.735716496779746,hsa-miR-137,hsa-miR-450b-3p,0.5,1.0,nM
3,4.0272579924509,hsa-miR-137,hsa-miR-450b-3p,0.5,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.5,0.0,nM
3,16.170693332646383,hsa-miR-137,hsa-miR-450b-3p,0.0,5.0,nM
3,11.769665268144463,hsa-miR-137,hsa-miR-450b-3p,0.0,2.5,nM
3,6.713964168820307,hsa-miR-137,hsa-miR-450b-3p,0.0,1.0,nM
3,4.6975404746649545,hsa-miR-137,hsa-miR-450b-3p,0.0,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.0,0.0,nM
3,9.706217692299903,hsa-miR-137,hsa-miR-450b-3p,5.0,5.0,nM
3,11.071427378204074,hsa-miR-137,hsa-miR-450b-3p,5.0,2.5,nM
3,7.493620666646728,hsa-miR-137,hsa-miR-450b-3p,5.0,1.0,nM
3,4.3996528823008125,hsa-miR-137,hsa-miR-450b-3p,5.0,0.5,nM
3,2.030516361767128,hsa-miR-137,hsa-miR-450b-3p,5.0,0.0,nM
3,8.483050606290321,hsa-miR-137,hsa-miR-450b-3p,2.5,5.0,nM
3,13.90508487053772,hsa-miR-137,hsa-miR-450b-3p,2.5,2.5,nM
3,6.396684450884301,hsa-miR-137,hsa-miR-450b-3p,2.5,1.0,nM
3,4.034884033487677,hsa-miR-137,hsa-miR-450b-3p,2.5,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,2.5,0.0,nM
3,13.981682417998202,hsa-miR-137,hsa-miR-450b-3p,1.0,5.0,nM
3,18.769029134278366,hsa-miR-137,hsa-miR-450b-3p,1.0,2.5,nM
3,8.347002303903864,hsa-miR-137,hsa-miR-450b-3p,1.0,1.0,nM
3,1.516620988467683,hsa-miR-137,hsa-miR-450b-3p,1.0,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,1.0,0.0,nM
3,18.355071983640922,hsa-miR-137,hsa-miR-450b-3p,0.5,5.0,nM
3,17.28315134015652,hsa-miR-137,hsa-miR-450b-3p,0.5,2.5,nM
3,12.935235853237899,hsa-miR-137,hsa-miR-450b-3p,0.5,1.0,nM
3,2.6384419673161696,hsa-miR-137,hsa-miR-450b-3p,0.5,0.5,nM
3,0.0,hsa-miR-137,hsa-miR-450b-3p,0.5,0.0,nM
3,12.22616911988012,hsa-miR-137,hsa-miR-450b-3p,0.0,5.0,nM
3,24.951772791742684,hsa-miR-137,hsa-miR-450b-3p,0.0,2.5,nM
3,7.942431049927067,hsa-miR-137,hsa-miR-450b-3p,0.0,1.0,nM
3,5.383054810727005,hsa-miR-137,hsa-miR-450b-3p,0.0,0.5,nM
3,0.7913898800635124,hsa-miR-137,hsa-miR-450b-3p,0.0,0.0,nM
4,7.210147124585041,hsa-miR-137,hsa-miR-449b-5p,5.0,5.0,nM
4,10.594866560577247,hsa-miR-137,hsa-miR-449b-5p,5.0,2.5,nM
4,12.249782126511072,hsa-miR-137,hsa-miR-449b-5p,5.0,1.0,nM
4,12.245324888325905,hsa-miR-137,hsa-miR-449b-5p,5.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,5.0,0.0,nM
4,10.466826528921338,hsa-miR-137,hsa-miR-449b-5p,2.5,5.0,nM
4,12.107525850959325,hsa-miR-137,hsa-miR-449b-5p,2.5,2.5,nM
4,10.8906596107268,hsa-miR-137,hsa-miR-449b-5p,2.5,1.0,nM
4,5.707367486962259,hsa-miR-137,hsa-miR-449b-5p,2.5,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,2.5,0.0,nM
4,3.0212098784972286,hsa-miR-137,hsa-miR-449b-5p,1.0,5.0,nM
4,12.382493879994138,hsa-miR-137,hsa-miR-449b-5p,1.0,2.5,nM
4,9.96964674416814,hsa-miR-137,hsa-miR-449b-5p,1.0,1.0,nM
4,8.431430387319855,hsa-miR-137,hsa-miR-449b-5p,1.0,0.5,nM
4,2.5371357145311735,hsa-miR-137,hsa-miR-449b-5p,1.0,0.0,nM
4,9.557536533920349,hsa-miR-137,hsa-miR-449b-5p,0.5,5.0,nM
4,8.503021005448776,hsa-miR-137,hsa-miR-449b-5p,0.5,2.5,nM
4,7.098629035976392,hsa-miR-137,hsa-miR-449b-5p,0.5,1.0,nM
4,8.481726801367174,hsa-miR-137,hsa-miR-449b-5p,0.5,0.5,nM
4,0.16956339448433994,hsa-miR-137,hsa-miR-449b-5p,0.5,0.0,nM
4,13.685770217494522,hsa-miR-137,hsa-miR-449b-5p,0.0,5.0,nM
4,11.678384299014537,hsa-miR-137,hsa-miR-449b-5p,0.0,2.5,nM
4,9.76102788926105,hsa-miR-137,hsa-miR-449b-5p,0.0,1.0,nM
4,8.128820778923217,hsa-miR-137,hsa-miR-449b-5p,0.0,0.5,nM
4,0.7909526670997312,hsa-miR-137,hsa-miR-449b-5p,0.0,0.0,nM
4,4.675345930444684,hsa-miR-137,hsa-miR-449b-5p,5.0,5.0,nM
4,7.355680978290991,hsa-miR-137,hsa-miR-449b-5p,5.0,2.5,nM
4,6.449340133367404,hsa-miR-137,hsa-miR-449b-5p,5.0,1.0,nM
4,8.079006953070383,hsa-miR-137,hsa-miR-449b-5p,5.0,0.5,nM
4,4.57691804661141,hsa-miR-137,hsa-miR-449b-5p,5.0,0.0,nM
4,7.338254182379072,hsa-miR-137,hsa-miR-449b-5p,2.5,5.0,nM
4,6.374016159345045,hsa-miR-137,hsa-miR-449b-5p,2.5,2.5,nM
4,8.125677253045259,hsa-miR-137,hsa-miR-449b-5p,2.5,1.0,nM
4,2.7984873836063464,hsa-miR-137,hsa-miR-449b-5p,2.5,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,2.5,0.0,nM
4,13.353065873080766,hsa-miR-137,hsa-miR-449b-5p,1.0,5.0,nM
4,11.31366156841954,hsa-miR-137,hsa-miR-449b-5p,1.0,2.5,nM
4,5.223244393915373,hsa-miR-137,hsa-miR-449b-5p,1.0,1.0,nM
4,18.53475607214417,hsa-miR-137,hsa-miR-449b-5p,1.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,1.0,0.0,nM
4,7.456789907649175,hsa-miR-137,hsa-miR-449b-5p,0.5,5.0,nM
4,7.912031437778962,hsa-miR-137,hsa-miR-449b-5p,0.5,2.5,nM
4,10.675954782478161,hsa-miR-137,hsa-miR-449b-5p,0.5,1.0,nM
4,10.200096012261815,hsa-miR-137,hsa-miR-449b-5p,0.5,0.5,nM
4,0.12485427931093382,hsa-miR-137,hsa-miR-449b-5p,0.5,0.0,nM
4,16.844289842550037,hsa-miR-137,hsa-miR-449b-5p,0.0,5.0,nM
4,5.291664675711088,hsa-miR-137,hsa-miR-449b-5p,0.0,2.5,nM
4,7.0949895166763275,hsa-miR-137,hsa-miR-449b-5p,0.0,1.0,nM
4,12.258522334922278,hsa-miR-137,hsa-miR-449b-5p,0.0,0.5,nM
4,0.5978590765660152,hsa-miR-137,hsa-miR-449b-5p,0.0,0.0,nM
4,9.702433639314131,hsa-miR-137,hsa-miR-449b-5p,5.0,5.0,nM
4,8.59144188686032,hsa-miR-137,hsa-miR-449b-5p,5.0,2.5,nM
4,15.062936169661437,hsa-miR-137,hsa-miR-449b-5p,5.0,1.0,nM
4,6.297934789961898,hsa-miR-137,hsa-miR-449b-5p,5.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,5.0,0.0,nM
4,7.072636299612387,hsa-miR-137,hsa-miR-449b-5p,2.5,5.0,nM
4,11.143676579526408,hsa-miR-137,hsa-miR-449b-5p,2.5,2.5,nM
4,11.427029578440376,hsa-miR-137,hsa-miR-449b-5p,2.5,1.0,nM
4,9.027198918637822,hsa-miR-137,hsa-miR-449b-5p,2.5,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,2.5,0.0,nM
4,14.197575105586106,hsa-miR-137,hsa-miR-449b-5p,1.0,5.0,nM
4,9.531952656998891,hsa-miR-137,hsa-miR-449b-5p,1.0,2.5,nM
4,6.092251679904584,hsa-miR-137,hsa-miR-449b-5p,1.0,1.0,nM
4,6.512907722763027,hsa-miR-137,hsa-miR-449b-5p,1.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,1.0,0.0,nM
4,13.604762426959356,hsa-miR-137,hsa-miR-449b-5p,0.5,5.0,nM
4,8.03432732939775,hsa-miR-137,hsa-miR-449b-5p,0.5,2.5,nM
4,14.696551190840996,hsa-miR-137,hsa-miR-449b-5p,0.5,1.0,nM
4,18.534796287827046,hsa-miR-137,hsa-miR-449b-5p,0.5,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,0.5,0.0,nM
4,8.07111127399952,hsa-miR-137,hsa-miR-449b-5p,0.0,5.0,nM
4,14.464727886915805,hsa-miR-137,hsa-miR-449b-5p,0.0,2.5,nM
4,13.122609902373279,hsa-miR-137,hsa-miR-449b-5p,0.0,1.0,nM
4,12.184364615703258,hsa-miR-137,hsa-miR-449b-5p,0.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,0.0,0.0,nM
4,4.8128567554173385,hsa-miR-137,hsa-miR-449b-5p,5.0,5.0,nM
4,4.518357309733554,hsa-miR-137,hsa-miR-449b-5p,5.0,2.5,nM
4,7.800245244617822,hsa-miR-137,hsa-miR-449b-5p,5.0,1.0,nM
4,6.562064692462261,hsa-miR-137,hsa-miR-449b-5p,5.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,5.0,0.0,nM
4,9.469323433536983,hsa-miR-137,hsa-miR-449b-5p,2.5,5.0,nM
4,16.41130099027701,hsa-miR-137,hsa-miR-449b-5p,2.5,2.5,nM
4,12.617702003894527,hsa-miR-137,hsa-miR-449b-5p,2.5,1.0,nM
4,7.831311859637722,hsa-miR-137,hsa-miR-449b-5p,2.5,0.5,nM
4,0.09737624372612717,hsa-miR-137,hsa-miR-449b-5p,2.5,0.0,nM
4,12.251987286455309,hsa-miR-137,hsa-miR-449b-5p,1.0,5.0,nM
4,6.600913042118213,hsa-miR-137,hsa-miR-449b-5p,1.0,2.5,nM
4,7.633665183541327,hsa-miR-137,hsa-miR-449b-5p,1.0,1.0,nM
4,10.037276117534006,hsa-miR-137,hsa-miR-449b-5p,1.0,0.5,nM
4,0.6874616287926648,hsa-miR-137,hsa-miR-449b-5p,1.0,0.0,nM
4,10.908488563467454,hsa-miR-137,hsa-miR-449b-5p,0.5,5.0,nM
4,5.587343781425833,hsa-miR-137,hsa-miR-449b-5p,0.5,2.5,nM
4,10.532686412240762,hsa-miR-137,hsa-miR-449b-5p,0.5,1.0,nM
4,9.104627513397233,hsa-miR-137,hsa-miR-449b-5p,0.5,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,0.5,0.0,nM
4,3.8667995723491093,hsa-miR-137,hsa-miR-449b-5p,0.0,5.0,nM
4,5.401064738355058,hsa-miR-137,hsa-miR-449b-5p,0.0,2.5,nM
4,9.762127117926262,hsa-miR-137,hsa-miR-449b-5p,0.0,1.0,nM
4,8.834049696409464,hsa-miR-137,hsa-miR-449b-5p,0.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,0.0,0.0,nM
4,4.804806916228795,hsa-miR-137,hsa-miR-449b-5p,5.0,5.0,nM
4,6.959435854936857,hsa-miR-137,hsa-miR-449b-5p,5.0,2.5,nM
4,10.833620367184333,hsa-miR-137,hsa-miR-449b-5p,5.0,1.0,nM
4,4.883763706937406,hsa-miR-137,hsa-miR-449b-5p,5.0,0.5,nM
4,2.705052947063218,hsa-miR-137,hsa-miR-449b-5p,5.0,0.0,nM
4,9.207465717118986,hsa-miR-137,hsa-miR-449b-5p,2.5,5.0,nM
4,7.569072094232422,hsa-miR-137,hsa-miR-449b-5p,2.5,2.5,nM
4,9.37955532674917,hsa-miR-137,hsa-miR-449b-5p,2.5,1.0,nM
4,4.929636395868624,hsa-miR-137,hsa-miR-449b-5p,2.5,0.5,nM
4,2.065776408967006,hsa-miR-137,hsa-miR-449b-5p,2.5,0.0,nM
4,2.7607375923542263,hsa-miR-137,hsa-miR-449b-5p,1.0,5.0,nM
4,8.454199166440157,hsa-miR-137,hsa-miR-449b-5p,1.0,2.5,nM
4,12.198835558923959,hsa-miR-137,hsa-miR-449b-5p,1.0,1.0,nM
4,15.380144070941212,hsa-miR-137,hsa-miR-449b-5p,1.0,0.5,nM
4,0.04018149954321331,hsa-miR-137,hsa-miR-449b-5p,1.0,0.0,nM
4,5.889430585945114,hsa-miR-137,hsa-miR-449b-5p,0.5,5.0,nM
4,7.906059408872224,hsa-miR-137,hsa-miR-449b-5p,0.5,2.5,nM
4,13.396156977279889,hsa-miR-137,hsa-miR-449b-5p,0.5,1.0,nM
4,10.630122309229819,hsa-miR-137,hsa-miR-449b-5p,0.5,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,0.5,0.0,nM
4,6.284502751882098,hsa-miR-137,hsa-miR-449b-5p,0.0,5.0,nM
4,4.807561690505641,hsa-miR-137,hsa-miR-449b-5p,0.0,2.5,nM
4,4.960589066453715,hsa-miR-137,hsa-miR-449b-5p,0.0,1.0,nM
4,7.828577193202313,hsa-miR-137,hsa-miR-449b-5p,0.0,0.5,nM
4,0.16100549716882578,hsa-miR-137,hsa-miR-449b-5p,0.0,0.0,nM
4,5.60332951536811,hsa-miR-137,hsa-miR-449b-5p,5.0,5.0,nM
4,9.35761096912778,hsa-miR-137,hsa-miR-449b-5p,5.0,2.5,nM
4,17.39596858021085,hsa-miR-137,hsa-miR-449b-5p,5.0,1.0,nM
4,10.105220513749048,hsa-miR-137,hsa-miR-449b-5p,5.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,5.0,0.0,nM
4,11.593589531675434,hsa-miR-137,hsa-miR-449b-5p,2.5,5.0,nM
4,9.657727205186251,hsa-miR-137,hsa-miR-449b-5p,2.5,2.5,nM
4,10.146816935068033,hsa-miR-137,hsa-miR-449b-5p,2.5,1.0,nM
4,11.04565085252187,hsa-miR-137,hsa-miR-449b-5p,2.5,0.5,nM
4,2.624302536898442,hsa-miR-137,hsa-miR-449b-5p,2.5,0.0,nM
4,9.162571609804361,hsa-miR-137,hsa-miR-449b-5p,1.0,5.0,nM
4,10.775361247928029,hsa-miR-137,hsa-miR-449b-5p,1.0,2.5,nM
4,17.763305330192637,hsa-miR-137,hsa-miR-449b-5p,1.0,1.0,nM
4,7.197197674699723,hsa-miR-137,hsa-miR-449b-5p,1.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,1.0,0.0,nM
4,12.255827884169744,hsa-miR-137,hsa-miR-449b-5p,0.5,5.0,nM
4,7.435147167649334,hsa-miR-137,hsa-miR-449b-5p,0.5,2.5,nM
4,10.569115118310485,hsa-miR-137,hsa-miR-449b-5p,0.5,1.0,nM
4,5.621801919034743,hsa-miR-137,hsa-miR-449b-5p,0.5,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,0.5,0.0,nM
4,7.199322403278216,hsa-miR-137,hsa-miR-449b-5p,0.0,5.0,nM
4,4.695279503922392,hsa-miR-137,hsa-miR-449b-5p,0.0,2.5,nM
4,16.65956580588371,hsa-miR-137,hsa-miR-449b-5p,0.0,1.0,nM
4,12.618345454820505,hsa-miR-137,hsa-miR-449b-5p,0.0,0.5,nM
4,0.0,hsa-miR-137,hsa-miR-449b-5p,0.0,0.0,nM
5,3.8094448187408436,hsa-miR-137,hsa-miR-17-5p,5.0,5.0,nM
5,0.3196320914413214,hsa-miR-137,hsa-miR-17-5p,5.0,2.5,nM
5,0.0,hsa-miR-137,hsa-miR-17-5p,5.0,1.0,nM
5,0.0,hsa-miR-137,hsa-miR-17-5p,5.0,0.5,nM
5,0.0,hsa-miR-137,hsa-miR-17-5p,5.0,0.0,nM
5,0.0,hsa-miR-137,hsa-miR-17-5p,2.5,5.0,nM
5,2.847581579020466,hsa-miR-137,hsa-miR-17-5p,2.5,2.5,nM
5,0.8295002116143446,hsa-miR-137,hsa-miR-17-5p,2.5,1.0,nM
5,0.0,hsa-miR-137,hsa-miR-17-5p,2.5,0.5,nM
5,3.13911539680862,hsa-miR-137,hsa-miR-17-5p,2.5,0.0,nM
5,4.359058824962081,hsa-miR-137,hsa-miR-17-5p,1.0,5.0,nM
5,7.5149603084016725,hsa-miR-137,hsa-miR-17-5p,1.0,2.5,nM
5,2.426190993793715,hsa-miR-137,hsa-miR-17-5p,1.0,1.0,nM
5,0.0,hsa-miR-137,hsa-miR-17-5p,1.0,0.5,nM
5,0.0,hsa-miR-137,hsa-miR-17-5p,1.0,0.0,nM
5,2.3417823437418206,hsa-miR-137,hsa-miR-17-5p,0.5,5.0,nM
5,5.289433165874798,hsa-miR-137,hsa-miR-17-5p,0.5,2.5,nM
5,2.0889915036079514,hsa-miR-137,hsa-miR-17-5p,0.5,1.0,nM
5,0.0,hsa-miR-137,hsa-miR-17-5p,0.5,0.5,nM
5,2.1959255166002025,hsa-miR-137,hsa-miR-17-5p,0.5,0.0,nM
5,10.366951586048772,hsa-miR-137,hsa-miR-17-5p,0.0,5.0,nM
